#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type"
"117614","117609","Membrana interossea antebrachii","Interosseous membrane of forearm","A03.5.06.002","1761","B",""
"117623","117609","Chorda obliqua","Oblique cord","A03.5.06.003","1762","B",""
"117638","117589","Articulationes partis liberae membri superioris","Synovial joints of free upper limb","A03.5.07.001","1763","B","G"
"117646","117589","Articulatio glenohumeralis","Glenohumeral joint","A03.5.08.001","1764","B","G"
"117651","117646","Labrum glenoideum","Glenoid labrum","A03.5.08.002","1765","B",""
"117667","117646","Ligamenta glenohumeralia","Glenohumeral ligaments","A03.5.08.003","1766","B",""
"117672","117667","Ligamentum glenohumerale superius","Superior glenohumeral ligament","","1767","B",""
"117680","117667","Ligamentum glenohumerale medium","Middle glenohumeral ligament","","1768","B",""
"117695","117667","Ligamentum glenohumerale inferius","Inferior glenohumeral ligament","","1769","B",""
"117705","117646","Ligamentum coracohumerale","Coracohumeral ligament","A03.5.08.004","1770","B",""
"117718","117646","Ligamentum transversum humeri","Transverse humeral ligament","A03.5.08.005","1771","B",""
"117726","117589","Articulatio cubiti","Elbow joint","A03.5.09.001","1772","B","G"
"117739","117726","Articulatio humeroulnaris","Humeroulnar joint","A03.5.09.002","1773","B",""
"117747","117726","Articulatio humeroradialis","Humeroradial joint","A03.5.09.003","1774","B",""
"117752","117726","Articulatio radioulnaris proximalis","Proximal radioulnar joint","A03.5.09.004","1775","B",""
"117760","117726","Ligamentum collaterale ulnare cubiti","Ulnar collateral ligament","A03.5.09.005","1776","B",""
"117771","117726","Ligamentum collaterale radiale cubiti","Radial collateral ligament","A03.5.09.006","1777","B",""
"117783","117726","Ligamentum anulare radii","Annular ligament of radius","A03.5.09.007","1778","B",""
"117794","117726","Ligamentum quadratum","Quadrate ligament","A03.5.09.008","1779","B",""
"117806","117726","Recessus sacciformis articulationis cubiti","Sacciform recess of elbow joint","A03.5.09.009","1780","B",""
"117811","117589","Articulatio radioulnaris distalis","Distal radioulnar joint","A03.5.10.001","1781","B","G"
"117822","117811","Discus articulationis radioulnaris distalis","Articular disc of distal radioulnar joint","A03.5.10.002","1782","B",""
"117833","117811","Recessus sacciformis articulationis radioulnaris distalis","Sacciform recess of distal radioulnar joint","A03.5.10.003","1783","B",""
"117840","117811","Ligamentum radioulnare dorsale","Dorsal radioulnar ligament","","1784","B",""
"117854","117811","Ligamentum radioulnare palmare","Palmar radioulnar ligament","","1785","B",""
"117865","117589","Articulatio radiocarpea","Radiocarpal joint","A03.5.11.002","1786","B","G"
"117879","117865","Ligamentum radiocarpeum dorsale","Dorsal radiocarpal ligament","A03.5.11.003","1787","B",""
"117887","117865","Ligamentum radiocarpeum palmare","Palmar radiocarpal ligament","A03.5.11.004","1788","B",""
"117898","117887","Ligamentum radioscaphocapitatum","Radioscaphocapitate ligament","","1789","B",""
"117904","117887","Ligamentum radiocapitatum","Radiocapitate ligament","","1790","B",""
"117912","117887","Ligamentum radiolunatum longum","Long radiolunate ligament","","1791","B",""
"117920","117887","Ligamentum radiolunatum breve","Short radiolunate ligament","","1792","B",""
"117936","117887","Ligamentum radioscapholunatum","Radioscapholunate ligament","","1793","B",""
"117948","117865","Ligamentum ulnocarpeum dorsale","Dorsal ulnocarpal ligament","A03.5.11.005","1794","B",""
"117957","117865","Ligamentum ulnocarpeum palmare","Palmar ulnocarpal ligament","A03.5.11.006","1795","B",""
"117961","117957","Ligamentum ulnocapitatum","Ulnocapitate ligament","","1796","B",""
"117973","117957","Ligamentum ulnolunatum","Ulnolunate ligament","","1797","B",""
"117985","117957","Ligamentum ulnotriquetrum","Ulnotriquetral ligament","","1798","B",""
"117999","117957","Ligamentum ulnopisiforme","Ulnopisiform ligament","","1799","B",""
"118008","117865","Ligamentum collaterale ulnare carpi","Ulnar collateral ligament of wrist joint","A03.5.11.007","1800","B",""
"118019","117865","Ligamentum collaterale radiale carpi","Radial collateral ligament of wrist joint","A03.5.11.008","1801","B",""
"118024","117589","Articulationes manus","Joints of hand","A03.5.11.001","1802","B","G"
"118035","118024","Articulationes intercarpeae","Intercarpal joints","A03.5.11.101","1803","B","G"
"118043","118035","Articulatio mediocarpea","Midcarpal joint","A03.5.11.102","1804","B",""
"118056","118035","Ligamentum radiatum carpi","Radiate carpal ligament","A03.5.11.103","1805","B",""
"118062","118035","Ligamenta intercarpea dorsalia","Dorsal intercarpal ligaments","A03.5.11.104","1806","B",""
"118070","118062","Ligamentum scaphotriquetrum dorsale","Dorsal scaphotriquetral ligament","","1807","B",""
"118081","118035","Ligamenta intercarpea palmaria","Palmar intercarpal ligaments","A03.5.11.105","1808","B",""
"118097","118081","Ligamentum scaphotrapeziotrapezoideum","Scaphotrapeziotrapezoidal ligament","","1809","B",""
"118100","118081","Ligamentum scaphocapitatum","Scaphocapitate ligament","","1810","B",""
"118113","118081","Ligamentum scaphotriquetrum palmare","Palmar scaphotriquetral ligament","","1811","B",""
"118121","118081","Ligamentum triquetrocapitatum","Triquetrocapitate ligament","","1812","B",""
"118137","118081","Ligamentum triquetrohamatum","Triquetrohamate ligament","","1813","B",""
"118145","118081","Ligamentum pisotriquetrum","Pisotriquetral ligament","","1814","B",""
"118159","118081","Ligamentum capitohamatum palmare","Palmar capitohamate ligament","","1815","B",""
"118168","118081","Ligamentum trapezoideocapitatum palmare","Palmar trapezoideocapitate ligament","","1816","B",""
"118176","118081","Ligamentum lunotriquetrum palmare","Palmar lunotriquetral ligament","","1817","B",""
"118184","118035","Ligamenta intercarpea interossea","Interosseous intercarpal ligaments","A03.5.11.106","1818","B",""
"118192","118184","Ligamentum scapholunatum interosseum","Scapholunate interosseous ligament","","1819","B",""
"118202","118184","Ligamentum trapeziotrapezoideum interosseum","Trapeziotrapezoidal interosseous ligament","","1820","B",""
"118215","118184","Ligamentum capitohamatum interosseum","Capitohamate interosseous ligament","","1821","B",""
"118228","118184","Ligamentum trapezoideocapitatum interosseum","Trapezoideocapitate interosseous ligament","","1822","B",""
"118231","118184","Ligamentum lunotriquetrum interosseum","Lunotriquetral interosseous ligament","","1823","B",""
"118244","118035","Articulatio ossis pisiformis","Pisiform joint","A03.5.11.107","1824","B",""
"118253","118244","Ligamentum pisohamatum","Pisohamate ligament","","1825","B",""
"118266","118244","Ligamentum pisometacarpeum","Pisometacarpal ligament","","1826","B",""
"118277","118024","Articulationes carpometacarpeae","Carpometacarpal joints","A03.5.11.301","1827","B","G"
"118289","118277","Ligamenta carpometacarpea dorsalia","Dorsal carpometacarpal ligaments","A03.5.11.302","1828","B",""
"118290","118277","Ligamenta carpometacarpea palmaria","Palmar carpometacarpal ligaments","A03.5.11.303","1829","B",""
"118304","118277","Articulatio carpometacarpea pollicis","Carpometacarpal joint of thumb","A03.5.11.304","1830","B",""
"118312","118024","Articulationes intermetacarpeae","Intermetacarpal joints","A03.5.11.401","1831","B","G"
"118320","118312","Ligamenta metacarpea dorsalia","Dorsal metacarpal ligaments","A03.5.11.402","1832","B",""
"118336","118312","Ligamenta metacarpea palmaria","Palmar metacarpal ligaments","A03.5.11.403","1833","B",""
"118348","118312","Ligamenta metacarpea interossea","Interosseous metacarpal ligaments","A03.5.11.404","1834","B",""
"118357","118024","Articulationes metacarpophalangeae","Metacarpophalangeal joints","A03.5.11.501","1835","B","G"
"118361","118357","Ligamenta metacarpophalangea collateralia","Collateral metacarpophalangeal ligaments","A03.5.11.502","1836","B",""
"118373","118357","Ligamenta metacarpophalangea palmaria","Palmar metacarpophalangeal ligaments","A03.5.11.503","1837","B",""
"118385","118357","Ligamentum metacarpeum transversum profundum","Deep transverse metacarpal ligament","A03.5.11.504","1838","B",""
"118399","118024","Articulationes interphalangeae manus","Interphalangeal joints of hand","A03.5.11.601","1839","B","G"
"118407","118399","Articulationes interphalangeae proximales manus","Proximal interphalangeal joints of hand","","1840","B",""
"118410","118399","Articulationes interphalangeae distales manus","Distal interphalangeal joints of hand","","1841","B",""
"118429","118399","Articulatio interphalangea pollicis","Interphalangeal joint of thumb","","1842","B",""
"118432","118399","Ligamenta interphalangea collateralia manus","Collateral interphalangeal ligaments of hand","A03.5.11.602","1843","B",""
"118441","118399","Ligamenta interphalangea palmaria","Palmar interphalangeal ligaments","A03.5.11.603","1844","B",""
"118455","103524","Juncturae membri inferioris","Joints of lower limb","A03.6.00.001","1845","B","G"
"118464","103524","Juncturae cinguli pelvici","Joints of pelvic girdle","A03.4.00.001","1846","B","G"
"118478","118464","Juncturae fibrosae cinguli pelvici","Fibrous joints of pelvic girdle","","1847","B","G"
"118486","118464","Membrana obturatoria","Obturator membrane","A03.6.01.002","1848","B","G"
"118493","118486","Canalis obturatorius","Obturator canal","A03.6.01.003","1849","B",""
"118503","118464","Ligamentum sacrotuberale","Sacrotuberous ligament","A03.6.03.005","1850","B","G"
"118516","118503","Processus falciformis","Falciform process","A03.6.03.006","1851","B",""
"118527","118464","Ligamentum sacrospinale","Sacrospinous ligament","A03.6.03.007","1852","B","G"
"118534","118464","Ligamentum iliolumbale","Iliolumbar ligament","A03.2.07.002","1853","B","G"
"118542","118464","Juncturae cartilagineae cinguli pelvici","Cartilaginous joints of pelvic girdle","","1854","B","G"
"118550","118464","Symphysis pubica","Pubic symphysis","A03.6.02.001","1855","B","G"
"118569","118550","Discus interpubicus","Interpubic disc","A03.6.02.002","1856","B",""
"118575","118550","Ligamentum pubicum superius","Superior pubic ligament","A03.6.02.003","1857","B",""
"118588","118550","Ligamentum pubicum inferius","Inferior pubic ligament","A03.6.02.004","1858","B",""
"118591","118464","Cartilago triradiata","Triradiate cartilage","","1859","B","G"
"118606","118464","Articulationes cinguli pelvici","Synovial joints of pelvic girdle","","1860","B","G"
"118611","118464","Articulatio sacroiliaca","Sacroiliac joint","A03.6.03.001","1861","B","G"
"118622","118611","Ligamentum sacroiliacum anterius","Anterior sacroiliac ligament","A03.6.03.002","1862","B",""
"118633","118611","Ligamentum sacroiliacum interosseum","Interosseous sacroiliac ligament","A03.6.03.003","1863","B",""
"118640","118611","Ligamentum sacroiliacum posterius","Posterior sacroiliac ligament","A03.6.03.004","1864","B",""
"118654","103524","Juncturae partis liberae membri inferioris","Joints of free lower limb","A03.6.04.001","1865","B","G"
"118665","118654","Juncturae fibrosae partis liberae membri inferioris","Fibrous joints of free lower limb","","1866","B","G"
"118679","118654","Membrana interossea cruris","Interosseous membrane of leg","A03.6.05.002","1867","B","G"
"118687","118654","Syndesmosis tibiofibularis","Tibiofibular syndesmosis","A03.6.05.001","1868","B","G"
"118698","118687","Ligamentum tibiofibulare anterius","Anterior tibiofibular ligament","A03.6.05.003","1869","B",""
"118709","118687","Ligamentum tibiofibulare posterius","Posterior tibiofibular ligament","A03.6.05.004","1870","B",""
"118714","118687","Ligamentum tibiofibulare transversum","Transverse tibiofibular ligament","","1871","B",""
"118723","118654","Articulationes partis liberae membri inferioris","Synovial joints of free lower limb","A03.6.06.001","1872","B","G"
"118738","118654","Articulatio coxae","Hip joint","A03.6.07.001","1873","B","G"
"118746","118738","Zona orbicularis","Zona orbicularis","A03.6.07.002","1874","B",""
"118751","118738","Ligamentum iliofemorale","Iliofemoral ligament","A03.6.07.003","1875","B",""
"118767","118751","Pars transversa ligamenti iliofemoralis","Transverse part of iliofemoral ligament","","1876","B",""
"118772","118751","Pars descendens ligamenti iliofemoralis","Descending part of iliofemoral ligament","","1877","B",""
"118780","118738","Ligamentum ischiofemorale","Ischiofemoral ligament","A03.6.07.006","1878","B",""
"118795","118738","Ligamentum pubofemorale","Pubofemoral ligament","A03.6.07.007","1879","B",""
"118805","118738","Labrum acetabuli","Acetabular labrum","A03.6.07.008","1880","B",""
"118818","118738","Ligamentum transversum acetabuli","Transverse acetabular ligament","A03.6.07.009","1881","B",""
"118826","118738","Ligamentum capitis femoris","Ligament of head of femur","A03.6.07.010","1882","B",""
"118839","118654","Articulatio genus","Knee joint","A03.6.08.001","1883","B","G"
"118847","118839","Pars patellaris articulationis genus","Patellar part of knee joint","","1884","B",""
"118852","118839","Meniscus lateralis","Lateral meniscus","A03.6.08.002","1885","B",""
"118860","118852","Ligamentum meniscofemorale anterius","Anterior meniscofemoral ligament","A03.6.08.003","1886","B",""
"118871","118852","Ligamentum meniscofemorale posterius","Posterior meniscofemoral ligament","A03.6.08.004","1887","B",""
"118883","118839","Meniscus medialis","Medial meniscus","A03.6.08.005","1888","B",""
"118894","118839","Ligamentum transversum genus","Transverse ligament of knee","A03.6.08.006","1889","B",""
"118901","118839","Ligamentum cruciatum anterius","Anterior cruciate ligament","A03.6.08.007","1890","B",""
"118917","118839","Ligamentum cruciatum posterius","Posterior cruciate ligament","A03.6.08.008","1891","B",""
"118925","118839","Plica synovialis infrapatellaris","Infrapatellar synovial fold","A03.6.08.009","1892","B",""
"118930","118925","Plicae alares","Alar folds","A03.6.08.010","1893","B",""
"118949","118839","Ligamentum mucosum","Ligamentum mucosum","","1894","B",""
"118958","118839","Ligamentum collaterale fibulare","Fibular collateral ligament","A03.6.08.011","1895","B",""
"118963","118839","Ligamentum collaterale tibiale","Tibial collateral ligament","A03.6.08.012","1896","B",""
"118974","118963","Pars superficialis ligamenti collateralis tibialis","Superficial part of tibial collateral ligament","","1897","B",""
