#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type","en","en_Syns","en_GB","en_GB_Syns","la","la_Syns","de","de_Syns","fr","fr_Syns","it","it_Syns","nl","nl_Syns","pl","pl_Syns","pt","pt_Syns","zh","zh_Syns","es","es_Syns"
"101865","101771","Regio auricularis","Auricular region","A01.2.01.006","186","B","","Auricular region","","Auricular region","","Regio auricularis","","","","","","","","","","","","","","","","",""
"101879","101865","Fossa triangularis","Triangular fossa","A15.3.01.010","187","B","","Triangular fossa","","Triangular fossa","","Fossa triangularis","","","","","","","","","","","","","","","","",""
"101887","101865","Scapha","Scapha","A15.3.01.012","188","B","","Scapha","","Scapha","","Scapha","","","","","","","","","","","","","","","","",""
"101898","101865","Concha auriculae","Concha of auricle","A15.3.01.013","189","B","","Concha of auricle","","Concha of auricle","","Concha auriculae","","","","","","","","","","","","","","","","",""
"101904","101898","Cymba conchae","Cymba conchae","A15.3.01.014","190","B","","Cymba conchae","","Cymba conchae","","Cymba conchae","","","","","","","","","","","","","","","","",""
"101912","101898","Cavitas conchae","Cavity of concha","A15.3.01.015","191","B","","Cavity of concha","","Cavity of concha","","Cavitas conchae","","","","","","","","","","","","","","","","",""
"101920","101865","Incisura anterior auriculae","Anterior notch of auricle","","192","B","","Anterior notch of auricle","","Anterior notch of auricle","","Incisura anterior auriculae","","","","","","","","","","","","","","","","",""
"101936","101865","Incisura intertragica","Intertragic incisure","A15.3.01.019","193","B","","Intertragic incisure","Intertragic notch","Intertragic incisure","Intertragic notch","Incisura intertragica","","","","","","","","","","","","","","","","",""
"101948","101865","Tuberculum auriculae","Auricular tubercle","A15.3.01.020","194","B","","Auricular tubercle","","Auricular tubercle","","Tuberculum auriculae","","","","","","","","","","","","","","","","",""
"101957","101865","Apex auriculae","Apex of auricle","A15.3.01.021","195","B","","Apex of auricle","Tip of ear","Apex of auricle","Tip of ear","Apex auriculae","","","","","","","","","","","","","","","","",""
"101961","101865","Sulcus posterior auriculae","Posterior auricular groove","A15.3.01.022","196","B","","Posterior auricular groove","","Posterior auricular groove","","Sulcus posterior auriculae","","","","","","","","","","","","","","","","",""
"101973","101865","Tuberculum supratragicum","Supratragic tubercle","A15.3.01.023","197","B","","Supratragic tubercle","","Supratragic tubercle","","Tuberculum supratragicum","","","","","","","","","","","","","","","","",""
"101985","101865","Fossa antihelica","Fossa antihelica","A15.3.01.028","198","B","","Fossa antihelica","Antihelical fossa","Fossa antihelica","Antihelical fossa","Fossa antihelica","","","","","","","","","","","","","","","","",""
"101999","101865","Eminentia conchae","Eminentia conchae","A15.3.01.029","199","B","","Eminentia conchae","","Eminentia conchae","","Eminentia conchae","","","","","","","","","","","","","","","","",""
"102004","101865","Eminentia scaphae","Eminentia scaphae","A15.3.01.030","200","B","","Eminentia scaphae","","Eminentia scaphae","","Eminentia scaphae","","","","","","","","","","","","","","","","",""
"102012","101865","Eminentia fossae triangularis","Eminentia fossae triangularis","A15.3.01.031","201","B","","Eminentia fossae triangularis","","Eminentia fossae triangularis","","Eminentia fossae triangularis","","","","","","","","","","","","","","","","",""
"102020","101771","Regiones faciei","Regions of face","A01.2.01.008","202","B","","Regions of face","Facial region","Regions of face","Facial region","Regiones faciei","Regio facialis","","","","","","","","","","","","","","","",""
"102036","102020","Regio orbitalis","Orbital region","A01.2.01.010","203","B","","Orbital region","","Orbital region","","Regio orbitalis","","","","","","","","","","","","","","","","",""
"102048","102036","Sulcus suprapalpebralis","Suprapalpebral sulcus","A01.2.01.009","204","B","","Suprapalpebral sulcus","","Suprapalpebral sulcus","","Sulcus suprapalpebralis","","","","","","","","","","","","","","","","",""
"102057","102036","Rima palpebrarum","Palpebral fissure","A15.2.07.030","205","B","","Palpebral fissure","","Palpebral fissure","","Rima palpebrarum","","","","","","","","","","","","","","","","",""
"102061","102036","Commissura lateralis palpebrarum","Lateral palpebral commissure","A15.2.07.031","206","B","","Lateral palpebral commissure","","Lateral palpebral commissure","","Commissura lateralis palpebrarum","","","","","","","","","","","","","","","","",""
"102073","102036","Commissura medialis palpebrarum","Medial palpebral commissure","A15.2.07.032","207","B","","Medial palpebral commissure","","Medial palpebral commissure","","Commissura medialis palpebrarum","","","","","","","","","","","","","","","","",""
"102085","102036","Angulus lateralis oculi","Lateral angle of eye","A15.2.07.033","208","B","","Lateral angle of eye","","Lateral angle of eye","","Angulus lateralis oculi","","","","","","","","","","","","","","","","",""
"102099","102036","Angulus medialis oculi","Medial angle of eye","A15.2.07.034","209","B","","Medial angle of eye","","Medial angle of eye","","Angulus medialis oculi","","","","","","","","","","","","","","","","",""
"102103","102036","Sulcus infrapalpebralis","Infrapalpebral sulcus","A01.2.01.011","210","B","","Infrapalpebral sulcus","","Infrapalpebral sulcus","","Sulcus infrapalpebralis","","","","","","","","","","","","","","","","",""
"102116","102036","Plica palpebronasalis","Palpebronasal fold","A15.2.07.028","211","B","","Palpebronasal fold","Medial canthic fold","Palpebronasal fold","Medial canthic fold","Plica palpebronasalis","","","","","","","","","","","","","","","","",""
"102127","102020","Regio infraorbitalis","Infraorbital region","A01.2.01.012","212","B","","Infraorbital region","","Infra-orbital region","","Regio infraorbitalis","","","","","","","","","","","","","","","","",""
"102134","102020","Regio buccalis","Buccal region","A01.2.01.013","213","B","","Buccal region","","Buccal region","","Regio buccalis","","","","","","","","","","","","","","","","",""
"102142","102020","Regio parotideomasseterica","Parotideomasseteric region","A01.2.01.014","214","B","","Parotideomasseteric region","","Parotideomasseteric region","","Regio parotideomasseterica","","","","","","","","","","","","","","","","",""
"102150","102020","Regio zygomatica","Zygomatic region","A01.2.01.015","215","B","","Zygomatic region","","Zygomatic region","","Regio zygomatica","","","","","","","","","","","","","","","","",""
"102169","102020","Regio nasalis","Nasal region","A01.2.01.016","216","B","","Nasal region","","Nasal region","","Regio nasalis","","","","","","","","","","","","","","","","",""
"102175","102169","Radix nasi","Root of nose","A06.1.01.002","217","B","","Root of nose","","Root of nose","","Radix nasi","","","","","","","","","","","","","","","","",""
"102188","102169","Dorsum nasi","Dorsum of nose","A06.1.01.003","218","B","","Dorsum of nose","","Dorsum of nose","","Dorsum nasi","","","","","","","","","","","","","","","","",""
"102191","102169","Apex nasi","Apex of nose","A06.1.01.004","219","B","","Apex of nose","Tip of nose","Apex of nose","Tip of nose","Apex nasi","","","","","","","","","","","","","","","","",""
"102209","102020","Sulcus nasolabialis","Nasolabial sulcus","A01.2.01.017","220","B","","Nasolabial sulcus","","Nasolabial sulcus","","Sulcus nasolabialis","","","","","","","","","","","","","","","","",""
"102214","102020","Regio oralis","Oral region","A01.2.01.018","221","B","","Oral region","","Oral region","","Regio oralis","","","","","","","","","","","","","","","","",""
"102223","102214","Philtrum","Philtrum","A05.1.01.007","222","B","","Philtrum","","Philtrum","","Philtrum","","","","","","","","","","","","","","","","",""
"102238","102214","Tuberculum labii superioris","Tubercle of upper lip","","223","B","","Tubercle of upper lip","Tubercle of superior lip","Tubercle of upper lip","Tubercle of superior lip","Tuberculum labii superioris","","","","","","","","","","","","","","","","",""
"102246","102214","Commissura labiorum oris","Labial commissure","A05.1.01.012","224","B","","Labial commissure","","Labial commissure","","Commissura labiorum oris","","","","","","","","","","","","","","","","",""
"102251","102214","Angulus oris","Angle of mouth","A05.1.01.013","225","B","","Angle of mouth","","Angle of mouth","","Angulus oris","","","","","","","","","","","","","","","","",""
"102267","102020","Sulcus mentolabialis","Mentolabial sulcus","A01.2.01.019","226","B","","Mentolabial sulcus","","Mentolabial sulcus","","Sulcus mentolabialis","","","","","","","","","","","","","","","","",""
"102272","102020","Regio mentalis","Mental region","A01.2.01.020","227","B","","Mental region","","Mental region","","Regio mentalis","","","","","","","","","","","","","","","","",""
"102280","101760","Regiones colli","Regions of neck","A01.2.02.001","228","B","G","Regions of neck","Cervical region","Regions of neck","Cervical region","Regiones colli","Regio cervicalis","","","","","","","","","","","","","","","",""
"102295","102280","Regio anterior colli","Anterior region of neck","A01.2.02.002","229","B","","Anterior region of neck","Anterior cervical region","Anterior region of neck","Anterior cervical region","Regio anterior colli","Regio cervicalis anterior","","","","","","","","","","","","","","","",""
"102307","102295","Trigonum anterius  colli","Anterior triangle of neck","","230","B","","Anterior triangle of neck","Anterior cervical triangle","Anterior triangle of neck","Anterior cervical triangle","Trigonum anterius  colli","Trigonum cervicale anterius","","","","","","","","","","","","","","","",""
"102310","102295","Regio suprahyoidea","Suprahyoid region","","231","B","","Suprahyoid region","","Suprahyoid region","","Regio suprahyoidea","","","","","","","","","","","","","","","","",""
"102329","102310","Trigonum submandibulare","Submandibular triangle","A01.2.02.003","232","B","","Submandibular triangle","","Submandibular triangle","","Trigonum submandibulare","","","","","","","","","","","","","","","","",""
"102332","102310","Trigonum submentale","Submental triangle","A01.2.02.006","233","B","","Submental triangle","","Submental triangle","","Trigonum submentale","","","","","","","","","","","","","","","","",""
"102341","102295","Regio infrahyoidea","Infrahyoid region","","234","B","","Infrahyoid region","","Infrahyoid region","","Regio infrahyoidea","","","","","","","","","","","","","","","","",""
"102355","102341","Trigonum caroticum","Carotid triangle","A01.2.02.004","235","B","","Carotid triangle","","Carotid triangle","","Trigonum caroticum","","","","","","","","","","","","","","","","",""
"102364","102341","Trigonum musculare","Muscular triangle","A01.2.02.005","236","B","","Muscular triangle","Omotracheal triangle","Muscular triangle","Omotracheal triangle","Trigonum musculare","Trigonum omotracheale","","","","","","","","","","","","","","","",""
"102378","102280","Regio sternocleidomastoidea","Sternocleidomastoid region","A01.2.02.007","237","B","","Sternocleidomastoid region","","Sternocleidomastoid region","","Regio sternocleidomastoidea","","","","","","","","","","","","","","","","",""
"102386","102378","Fossa supraclavicularis minor","Lesser supraclavicular fossa","A01.2.02.008","238","B","","Lesser supraclavicular fossa","","Lesser supraclavicular fossa","","Fossa supraclavicularis minor","","","","","","","","","","","","","","","","",""
